CustomerID,LastPurchase,Frequency,Monetary,Recency,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
13299.0,2011-03-16 12:55:00,1,142.5,267,1,1,1,1,111,Lost
13300.0,2011-06-23 13:09:00,1,371.89,168,1,1,1,2,112,Lost
13301.0,2011-08-28 11:25:00,4,618.09,103,1,2,3,2,232,At Risk
13302.0,2011-07-07 17:56:00,1,63.75,154,1,1,1,1,111,Lost
13304.0,2010-12-23 14:35:00,1,300.42,350,1,1,1,1,111,Lost
13305.0,2011-12-05 15:15:00,10,2000.86,3,0,4,4,4,444,Champion
13307.0,2011-08-11 17:14:00,1,15.0,119,1,2,1,1,211,Lost
13308.0,2011-11-17 09:31:00,3,1385.51,22,0,3,3,3,333,Loyal
13309.0,2011-12-02 16:34:00,5,1456.79,6,0,4,4,3,443,Champion
13310.0,2011-11-11 17:23:00,3,1132.03,27,0,3,3,3,333,Loyal
13311.0,2011-12-05 12:55:00,2,598.57,3,0,4,2,2,422,Potential Loyalist
13313.0,2011-11-17 16:48:00,5,1555.32,21,0,3,4,3,343,Loyal
13314.0,2011-12-08 12:29:00,3,775.94,1,0,4,3,3,433,Champion
13316.0,2011-11-02 13:40:00,4,5977.7300000000005,36,0,3,3,4,334,Loyal
13317.0,2011-10-04 13:35:00,6,2273.68,65,0,2,4,4,244,At Risk
13318.0,2011-12-08 18:51:00,3,640.76,0,0,4,3,2,432,Champion
13319.0,2011-12-04 13:34:00,26,10845.550000000001,4,0,4,4,4,444,Champion
13320.0,2011-09-22 18:07:00,4,1548.7,77,0,2,3,3,233,At Risk
13321.0,2011-09-28 15:24:00,2,567.36,71,0,2,2,2,222,Lost
13322.0,2011-11-22 14:21:00,1,199.48000000000002,16,0,4,1,1,411,Potential Loyalist
13323.0,2011-12-06 17:12:00,5,787.85,2,0,4,4,3,443,Champion
13324.0,2011-11-03 16:28:00,10,7121.95,35,0,3,4,4,344,Loyal
13325.0,2011-09-19 10:36:00,1,675.3,81,0,2,1,3,213,Lost
13327.0,2011-11-01 10:21:00,8,3627.77,38,0,3,4,4,344,Loyal
13328.0,2011-01-27 15:22:00,1,1308.48,315,1,1,1,3,113,Lost
13329.0,2011-11-08 10:29:00,2,789.0,31,0,3,2,3,323,Potential Loyalist
13330.0,2011-09-08 12:27:00,3,1140.93,92,1,2,3,3,233,At Risk
13332.0,2011-11-25 13:30:00,1,350.9,13,0,4,1,2,412,Potential Loyalist
13334.0,2011-09-18 15:21:00,3,3536.82,81,0,2,3,4,234,At Risk
13336.0,2011-09-23 14:05:00,1,795.12,76,0,2,1,3,213,Lost
13338.0,2011-07-05 09:06:00,1,487.02,157,1,1,1,2,112,Lost
13339.0,2011-05-23 08:31:00,1,860.12,200,1,1,1,3,113,Lost
13340.0,2011-10-25 13:15:00,7,10736.48,44,0,3,4,4,344,Loyal
13341.0,2011-03-24 09:50:00,1,775.85,260,1,1,1,3,113,Lost
13343.0,2011-06-15 12:24:00,1,353.43,177,1,1,1,2,112,Lost
13344.0,2011-10-03 09:45:00,3,2543.72,67,0,2,3,4,234,At Risk
13345.0,2011-02-25 09:01:00,1,389.5,287,1,1,1,2,112,Lost
13347.0,2011-09-30 13:28:00,1,341.36,69,0,2,1,2,212,Lost
13348.0,2011-10-06 17:28:00,1,233.76,63,0,2,1,1,211,Lost
13349.0,2011-11-29 08:07:00,1,247.32,10,0,4,1,1,411,Potential Loyalist
13350.0,2011-11-23 16:33:00,2,979.12,15,0,4,2,3,423,Potential Loyalist
13351.0,2011-10-04 12:55:00,1,373.94,65,0,2,1,2,212,Lost
13352.0,2011-10-10 13:55:00,1,397.97999999999996,59,0,2,1,2,212,Lost
13354.0,2011-09-29 13:17:00,1,743.53,70,0,2,1,3,213,Lost
13355.0,2011-08-09 14:48:00,1,674.7,121,1,2,1,3,213,Lost
13356.0,2011-09-20 14:33:00,1,768.24,79,0,2,1,3,213,Lost
13357.0,2011-03-27 13:56:00,1,609.95,256,1,1,1,2,112,Lost
13358.0,2011-03-16 11:52:00,1,439.03,268,1,1,1,2,112,Lost
13359.0,2011-10-07 09:30:00,1,439.56,63,0,2,1,2,212,Lost
13362.0,2011-11-30 14:41:00,4,3090.7400000000002,8,0,4,3,4,434,Champion
13363.0,2011-11-22 12:40:00,2,992.5,17,0,4,2,3,423,Potential Loyalist
13364.0,2011-09-29 18:13:00,1,134.95999999999998,70,0,2,1,1,211,Lost
13365.0,2011-11-06 12:36:00,2,2225.37,33,0,3,2,4,324,Potential Loyalist
13366.0,2011-10-20 13:37:00,1,56.160000000000004,49,0,3,1,1,311,Potential Loyalist
13368.0,2011-03-28 09:59:00,2,623.4,256,1,1,2,2,122,Lost
13369.0,2010-12-09 11:30:00,1,308.28000000000003,365,1,1,1,2,112,Lost
13370.0,2010-12-03 10:26:00,1,754.87,371,1,1,1,3,113,Lost
13372.0,2011-09-11 12:46:00,1,378.64,89,0,2,1,2,212,Lost
13373.0,2011-10-10 10:51:00,3,3312.25,60,0,2,3,4,234,At Risk
13375.0,2011-09-12 10:19:00,1,778.65,88,0,2,1,3,213,Lost
13376.0,2011-09-01 16:16:00,3,1019.76,98,1,2,3,3,233,At Risk
13379.0,2011-11-13 13:45:00,3,572.56,25,0,3,3,2,332,Loyal
13381.0,2011-11-08 11:58:00,6,3639.31,31,0,3,4,4,344,Loyal
13382.0,2011-03-04 10:03:00,1,222.99,280,1,1,1,1,111,Lost
13384.0,2011-11-09 11:04:00,7,4151.93,30,0,3,4,4,344,Loyal
13385.0,2011-01-14 09:52:00,1,534.57,329,1,1,1,2,112,Lost
13388.0,2011-07-31 12:52:00,2,677.1,130,1,2,2,3,223,Lost
13389.0,2011-11-28 14:01:00,3,797.96,10,0,4,3,3,433,Champion
13390.0,2011-09-26 08:38:00,1,544.08,74,0,2,1,2,212,Lost
13391.0,2011-05-20 10:50:00,1,59.8,203,1,1,1,1,111,Lost
13394.0,2011-12-08 11:36:00,8,2520.02,1,0,4,4,4,444,Champion
13395.0,2011-06-07 15:04:00,1,307.72,184,1,1,1,2,112,Lost
13396.0,2011-11-10 16:59:00,2,1360.99,28,0,3,2,3,323,Potential Loyalist
13397.0,2011-09-28 10:56:00,5,1544.13,72,0,2,4,3,243,At Risk
13398.0,2011-05-31 13:17:00,1,457.34,191,1,1,1,2,112,Lost
13402.0,2011-08-04 15:51:00,2,621.23,126,1,2,2,2,222,Lost
13403.0,2011-11-22 08:28:00,1,75.0,17,0,4,1,1,411,Potential Loyalist
13404.0,2011-12-08 15:37:00,2,252.49,0,0,4,2,1,421,Potential Loyalist
13405.0,2011-09-26 17:01:00,3,572.451,73,0,2,3,2,232,At Risk
13408.0,2011-12-08 09:05:00,62,28117.04,1,0,4,4,4,444,Champion
13410.0,2011-11-15 15:33:00,5,1003.06,23,0,3,4,3,343,Loyal
13411.0,2011-08-24 13:57:00,1,213.55,106,1,2,1,1,211,Lost
13414.0,2011-07-29 11:45:00,3,1390.5,133,1,2,3,3,233,At Risk
13416.0,2011-10-27 08:56:00,2,712.5,43,0,3,2,3,323,Potential Loyalist
13417.0,2011-12-05 08:49:00,2,640.83,4,0,4,2,2,422,Potential Loyalist
13418.0,2011-11-28 10:23:00,18,6127.43,11,0,4,4,4,444,Champion
13419.0,2011-10-07 12:49:00,1,221.06,63,0,2,1,1,211,Lost
13420.0,2011-07-13 08:48:00,2,159.85,149,1,1,2,1,121,Lost
13421.0,2011-10-30 14:21:00,2,1851.08,39,0,3,2,4,324,Potential Loyalist
13422.0,2011-10-06 13:42:00,1,2626.3,63,0,2,1,4,214,Lost
13425.0,2011-08-23 17:13:00,3,1624.21,107,1,2,3,3,233,At Risk
13426.0,2011-12-09 08:59:00,10,3641.32,0,0,4,4,4,444,Champion
13427.0,2011-11-20 13:02:00,3,582.6,18,0,3,3,2,332,Loyal
13428.0,2011-11-29 14:20:00,1,218.47,9,0,4,1,1,411,Potential Loyalist
13429.0,2011-11-29 09:10:00,4,1006.8,10,0,4,3,3,433,Champion
13430.0,2011-11-21 08:19:00,2,679.45,18,0,3,2,3,323,Potential Loyalist
13431.0,2011-10-03 13:49:00,2,1269.1,66,0,2,2,3,223,Lost
13434.0,2011-09-26 14:30:00,2,534.24,73,0,2,2,2,222,Lost
13435.0,2011-12-04 14:45:00,7,3809.8900000000003,4,0,4,4,4,444,Champion
13436.0,2011-12-08 10:33:00,1,196.89,1,0,4,1,1,411,Potential Loyalist
13437.0,2011-11-25 14:00:00,7,3408.06,13,0,4,4,4,444,Champion
13439.0,2011-03-29 14:20:00,1,283.71,254,1,1,1,1,111,Lost
13441.0,2011-09-09 09:38:00,1,296.64,91,1,2,1,1,211,Lost
13447.0,2011-11-16 13:38:00,3,1129.14,22,0,3,3,3,333,Loyal
13448.0,2011-11-23 12:33:00,6,3539.37,16,0,4,4,4,444,Champion
13449.0,2011-11-16 08:28:00,1,291.88,23,0,3,1,1,311,Potential Loyalist
13450.0,2011-11-13 11:54:00,6,2043.7199999999998,26,0,3,4,4,344,Loyal
13451.0,2011-11-13 15:58:00,5,2976.15,25,0,3,4,4,344,Loyal
13452.0,2011-03-25 14:19:00,2,590.0,258,1,1,2,2,122,Lost
13453.0,2011-06-27 09:34:00,2,356.97999999999996,165,1,1,2,2,122,Lost
13455.0,2011-11-15 11:21:00,2,1058.34,24,0,3,2,3,323,Potential Loyalist
13456.0,2011-11-22 09:18:00,6,1766.72,17,0,4,4,4,444,Champion
13458.0,2011-12-02 15:29:00,14,9646.57,6,0,4,4,4,444,Champion
13460.0,2011-11-10 17:17:00,2,183.44,28,0,3,2,1,321,Potential Loyalist
13461.0,2011-11-01 09:01:00,3,1445.0,38,0,3,3,3,333,Loyal
13462.0,2011-04-01 11:20:00,1,151.5,252,1,1,1,1,111,Lost
13464.0,2011-10-12 15:01:00,1,674.68,57,0,2,1,3,213,Lost
13466.0,2011-06-08 16:39:00,1,307.9,183,1,1,1,2,112,Lost
13467.0,2011-11-29 10:01:00,2,1083.71,10,0,4,2,3,423,Potential Loyalist
13468.0,2011-12-08 10:39:00,37,5704.97,1,0,4,4,4,444,Champion
13470.0,2011-09-01 14:57:00,2,165.0,98,1,2,2,1,221,Lost
13471.0,2011-12-08 15:44:00,4,2531.58,0,0,4,3,4,434,Champion
13473.0,2011-10-10 11:20:00,2,422.64,60,0,2,2,2,222,Lost
13474.0,2011-04-17 13:53:00,1,229.59,235,1,1,1,1,111,Lost
13475.0,2011-06-01 13:52:00,4,1431.78,190,1,1,3,3,133,At Risk
13476.0,2011-06-14 12:00:00,2,1238.47,178,1,1,2,3,123,Lost
13477.0,2011-11-02 12:04:00,6,1454.58,37,0,3,4,3,343,Loyal
13479.0,2011-05-23 10:45:00,2,300.95,200,1,1,2,1,121,Lost
13481.0,2011-10-25 09:07:00,5,1804.56,45,0,3,4,4,344,Loyal
13482.0,2011-04-21 17:03:00,1,184.64,231,1,1,1,1,111,Lost
13483.0,2011-10-05 11:53:00,1,140.34,65,0,2,1,1,211,Lost
13484.0,2011-04-12 16:30:00,1,313.8,240,1,1,1,2,112,Lost
13485.0,2011-04-20 13:58:00,1,454.24,232,1,1,1,2,112,Lost
13486.0,2011-09-22 13:13:00,3,1122.41,77,0,2,3,3,233,At Risk
13487.0,2011-10-13 12:07:00,3,575.4,57,0,2,3,2,232,At Risk
13488.0,2011-11-22 14:41:00,13,8968.31,16,0,4,4,4,444,Champion
13489.0,2011-08-26 13:16:00,4,449.52,104,1,2,3,2,232,At Risk
13491.0,2011-10-19 08:32:00,10,1215.82,51,0,2,4,3,243,At Risk
13492.0,2011-07-26 14:25:00,3,1269.84,135,1,2,3,3,233,At Risk
13493.0,2011-03-09 15:35:00,2,618.63,274,1,1,2,2,122,Lost
13494.0,2011-02-01 11:58:00,1,316.26000000000005,311,1,1,1,2,112,Lost
13495.0,2011-12-02 11:21:00,5,2044.8700000000001,7,0,4,4,4,444,Champion
13496.0,2011-11-29 10:58:00,2,653.33,10,0,4,2,2,422,Potential Loyalist
13497.0,2011-03-02 09:04:00,2,348.05,282,1,1,2,2,122,Lost
13499.0,2011-11-22 11:21:00,5,1159.11,17,0,4,4,3,443,Champion
13500.0,2011-11-16 15:35:00,3,1166.77,22,0,3,3,3,333,Loyal
13501.0,2011-02-24 18:59:00,1,1340.32,287,1,1,1,3,113,Lost
13502.0,2011-11-23 10:39:00,3,292.0,16,0,4,3,1,431,Champion
13503.0,2011-09-29 13:23:00,1,216.85,70,0,2,1,1,211,Lost
13504.0,2011-10-06 13:20:00,1,295.93,63,0,2,1,1,211,Lost
13505.0,2011-09-28 11:56:00,4,4393.63,72,0,2,3,4,234,At Risk
13506.0,2011-01-27 13:53:00,2,458.52,315,1,1,2,2,122,Lost
13507.0,2011-12-06 13:13:00,4,2479.16,2,0,4,3,4,434,Champion
13508.0,2011-04-10 11:58:00,1,110.97,243,1,1,1,1,111,Lost
13509.0,2011-12-01 10:10:00,7,979.72,8,0,4,4,3,443,Champion
13510.0,2011-12-08 13:46:00,4,1791.56,0,0,4,3,4,434,Champion
13512.0,2011-03-24 10:03:00,1,251.21,260,1,1,1,1,111,Lost
13513.0,2011-08-05 11:50:00,1,205.1,126,1,2,1,1,211,Lost
13514.0,2011-09-27 09:39:00,1,152.20000000000002,73,0,2,1,1,211,Lost
13515.0,2011-09-28 11:26:00,4,891.12,72,0,2,3,3,233,At Risk
13516.0,2011-11-18 13:15:00,3,1389.41,20,0,3,3,3,333,Loyal
13517.0,2011-10-11 11:43:00,3,2128.42,59,0,2,3,4,234,At Risk
13518.0,2011-09-15 10:29:00,1,659.4399999999999,85,0,2,1,2,212,Lost
13519.0,2011-09-22 18:24:00,1,122.75,77,0,2,1,1,211,Lost
13520.0,2011-10-12 10:20:00,6,3624.35,58,0,2,4,4,244,At Risk
13521.0,2011-12-08 13:50:00,3,1093.65,0,0,4,3,3,433,Champion
13522.0,2011-11-09 15:11:00,1,125.80000000000001,29,0,3,1,1,311,Potential Loyalist
13523.0,2011-11-06 15:11:00,5,3964.88,32,0,3,4,4,344,Loyal
13524.0,2011-10-30 12:34:00,5,680.1800000000001,40,0,3,4,3,343,Loyal
13525.0,2011-11-25 12:01:00,2,628.78,14,0,4,2,2,422,Potential Loyalist
13527.0,2011-11-06 12:04:00,7,2287.51,33,0,3,4,4,344,Loyal
13529.0,2011-09-22 09:15:00,2,307.76,78,0,2,2,2,222,Lost
13531.0,2011-05-18 16:56:00,2,483.8,204,1,1,2,2,122,Lost
13532.0,2011-11-06 12:25:00,1,210.31,33,0,3,1,1,311,Potential Loyalist
13533.0,2011-06-10 11:54:00,3,270.79,182,1,1,3,1,131,At Risk
13534.0,2011-12-07 14:52:00,25,5870.08,1,0,4,4,4,444,Champion
13536.0,2011-12-08 16:38:00,7,3448.29,0,0,4,4,4,444,Champion
13538.0,2011-10-27 16:34:00,7,1280.85,42,0,3,4,3,343,Loyal
13539.0,2011-09-15 10:18:00,3,631.34,85,0,2,3,2,232,At Risk
13544.0,2011-10-31 11:57:00,2,291.41,39,0,3,2,1,321,Potential Loyalist
13546.0,2011-11-27 14:50:00,3,626.99,11,0,4,3,2,432,Champion
13548.0,2011-09-04 14:50:00,2,682.41,95,1,2,2,3,223,Lost
13549.0,2011-11-14 09:20:00,7,918.2,25,0,3,4,3,343,Loyal
13551.0,2011-01-24 14:46:00,1,91.80000000000001,318,1,1,1,1,111,Lost
13552.0,2011-10-04 15:19:00,12,3740.07,65,0,2,4,4,244,At Risk
13555.0,2011-09-27 12:36:00,4,4149.28,73,0,2,3,4,234,At Risk
13557.0,2011-11-11 15:24:00,2,584.06,27,0,3,2,2,322,Potential Loyalist
13558.0,2011-12-04 11:24:00,4,605.06,5,0,4,3,2,432,Champion
13560.0,2011-12-02 13:11:00,1,174.37,6,0,4,1,1,411,Potential Loyalist
13561.0,2011-05-08 12:39:00,1,141.85999999999999,215,1,1,1,1,111,Lost
13562.0,2011-09-19 10:51:00,3,1799.33,81,0,2,3,4,234,At Risk
13563.0,2011-09-16 14:45:00,2,777.53,83,0,2,2,3,223,Lost
13564.0,2011-07-18 14:33:00,3,1749.02,143,1,1,3,4,134,At Risk
13565.0,2011-11-20 14:33:00,2,240.22,18,0,3,2,1,321,Potential Loyalist
13566.0,2011-10-30 11:59:00,2,874.71,40,0,3,2,3,323,Potential Loyalist
13568.0,2011-06-19 14:42:00,1,192.85,172,1,1,1,1,111,Lost
13569.0,2011-11-22 13:07:00,2,373.75,16,0,4,2,2,422,Potential Loyalist
13570.0,2011-04-10 13:36:00,1,239.49,242,1,1,1,1,111,Lost
13571.0,2011-11-27 10:47:00,12,2092.32,12,0,4,4,4,444,Champion
13572.0,2011-05-18 11:59:00,1,1384.25,205,1,1,1,3,113,Lost
13573.0,2011-10-20 14:33:00,2,294.4,49,0,3,2,1,321,Potential Loyalist
13575.0,2011-11-16 13:14:00,5,732.0699999999999,22,0,3,4,3,343,Loyal
13576.0,2011-11-29 15:34:00,18,6717.34,9,0,4,4,4,444,Champion
13577.0,2011-11-14 15:19:00,4,1687.6000000000001,24,0,3,3,4,334,Loyal
13579.0,2011-11-25 08:41:00,2,467.04,14,0,4,2,2,422,Potential Loyalist
13581.0,2011-02-03 14:41:00,1,118.0,308,1,1,1,1,111,Lost
13583.0,2011-07-07 10:40:00,1,781.03,155,1,1,1,3,113,Lost
13584.0,2011-02-06 12:49:00,1,142.4,306,1,1,1,1,111,Lost
13587.0,2011-10-07 12:31:00,1,712.4,63,0,2,1,3,213,Lost
13588.0,2011-11-24 10:42:00,9,2478.95,15,0,4,4,4,444,Champion
13589.0,2011-11-25 12:10:00,2,379.65,14,0,4,2,2,422,Potential Loyalist
13590.0,2011-11-28 12:54:00,6,1981.92,10,0,4,4,4,444,Champion
13591.0,2011-10-06 12:26:00,3,1117.13,64,0,2,3,3,233,At Risk
13592.0,2011-11-04 09:49:00,4,247.95999999999998,35,0,3,3,1,331,Loyal
13593.0,2011-08-23 13:35:00,5,2037.0800000000002,107,1,2,4,4,244,At Risk
13594.0,2011-10-18 10:19:00,1,396.97,52,0,2,1,2,212,Lost
13596.0,2011-12-04 12:01:00,2,697.04,5,0,4,2,3,423,Potential Loyalist
13598.0,2011-10-23 14:28:00,1,180.17000000000002,46,0,3,1,1,311,Potential Loyalist
13599.0,2011-12-08 16:10:00,21,5153.67,0,0,4,4,4,444,Champion
13600.0,2011-01-31 15:27:00,1,219.52,311,1,1,1,1,111,Lost
13601.0,2011-10-25 17:31:00,2,693.32,44,0,3,2,3,323,Potential Loyalist
13602.0,2011-10-06 11:47:00,1,428.89,64,0,2,1,2,212,Lost
13603.0,2011-11-13 15:57:00,1,164.34,25,0,3,1,1,311,Potential Loyalist
13606.0,2011-11-10 17:46:00,3,280.53999999999996,28,0,3,3,1,331,Loyal
13607.0,2011-10-30 16:17:00,1,678.01,39,0,3,1,3,313,Potential Loyalist
13610.0,2011-11-27 15:38:00,7,1131.88,11,0,4,4,3,443,Champion
13611.0,2011-09-11 14:51:00,3,1171.8,88,0,2,3,3,233,At Risk
13614.0,2011-11-15 14:47:00,4,1610.46,23,0,3,3,3,333,Loyal
13615.0,2011-01-25 08:21:00,1,417.69,318,1,1,1,2,112,Lost
13617.0,2011-10-30 13:50:00,3,544.18,39,0,3,3,2,332,Loyal
13618.0,2011-06-19 11:09:00,1,177.34,173,1,1,1,1,111,Lost
13621.0,2011-08-15 08:26:00,1,213.85,116,1,2,1,1,211,Lost
13623.0,2011-11-09 12:00:00,5,747.78,30,0,3,4,3,343,Loyal
13626.0,2011-04-01 10:05:00,1,257.23,252,1,1,1,1,111,Lost
13627.0,2011-10-11 14:20:00,5,1638.47,58,0,2,4,3,243,At Risk
13629.0,2011-11-16 13:21:00,11,7792.36,22,0,3,4,4,344,Loyal
13630.0,2011-12-04 15:16:00,7,2031.78,4,0,4,4,4,444,Champion
13631.0,2011-09-01 09:57:00,11,3070.42,99,1,2,4,4,244,At Risk
13632.0,2011-11-15 10:51:00,5,2121.27,24,0,3,4,4,344,Loyal
13634.0,2011-11-06 13:40:00,5,1575.16,32,0,3,4,3,343,Loyal
13635.0,2011-10-03 10:55:00,1,1071.03,67,0,2,1,3,213,Lost
13636.0,2011-11-03 10:30:00,5,949.12,36,0,3,4,3,343,Loyal
13637.0,2011-10-18 13:32:00,3,810.5,51,0,2,3,3,233,At Risk
13638.0,2011-11-24 10:38:00,1,122.64,15,0,4,1,1,411,Potential Loyalist
13639.0,2011-09-26 13:36:00,1,1033.34,73,0,2,1,3,213,Lost
13642.0,2011-05-08 12:34:00,1,354.8,215,1,1,1,2,112,Lost
13643.0,2011-11-08 15:37:00,3,519.44,30,0,3,3,2,332,Loyal
13644.0,2011-11-23 14:07:00,4,2624.26,15,0,4,3,4,434,Champion
13645.0,2011-08-11 16:11:00,1,252.1,119,1,2,1,1,211,Lost
13647.0,2011-11-30 12:00:00,4,1678.1200000000001,9,0,4,3,4,434,Champion
13649.0,2011-03-28 11:51:00,2,346.6,256,1,1,2,2,122,Lost
13650.0,2011-11-23 12:22:00,6,1836.34,16,0,4,4,4,444,Champion
13651.0,2011-11-04 14:59:00,2,94.2,34,0,3,2,1,321,Potential Loyalist
13652.0,2011-10-25 08:51:00,3,1095.08,45,0,3,3,3,333,Loyal
13654.0,2011-10-27 16:24:00,6,2707.33,42,0,3,4,4,344,Loyal
13655.0,2011-08-17 14:25:00,2,932.97,113,1,2,2,3,223,Lost
13656.0,2011-06-28 10:31:00,2,379.65,164,1,1,2,2,122,Lost
13657.0,2011-11-29 12:32:00,2,382.14,10,0,4,2,2,422,Potential Loyalist
13658.0,2011-11-30 10:13:00,5,2639.17,9,0,4,4,4,444,Champion
13659.0,2011-05-18 12:37:00,2,1573.2,205,1,1,2,3,123,Lost
13662.0,2011-09-15 12:04:00,3,897.76,85,0,2,3,3,233,At Risk
13663.0,2011-06-13 15:44:00,1,189.47,178,1,1,1,1,111,Lost
13666.0,2011-10-10 15:39:00,3,84.65,59,0,2,3,1,231,At Risk
13667.0,2011-07-13 15:42:00,1,305.02,148,1,1,1,1,111,Lost
13668.0,2011-12-07 12:11:00,21,6363.59,2,0,4,4,4,444,Champion
13669.0,2011-10-20 09:32:00,2,218.55,50,0,3,2,1,321,Potential Loyalist
13670.0,2011-09-25 15:25:00,1,349.7,74,0,2,1,2,212,Lost
13672.0,2011-02-11 13:53:00,2,186.39000000000001,300,1,1,2,1,121,Lost
13673.0,2011-11-21 12:11:00,2,396.92,18,0,3,2,2,322,Potential Loyalist
13675.0,2011-07-11 12:57:00,2,486.82000000000005,150,1,1,2,2,122,Lost
13678.0,2011-07-11 10:14:00,1,232.6,151,1,1,1,1,111,Lost
13680.0,2011-12-08 13:47:00,4,3722.42,0,0,4,3,4,434,Champion
13681.0,2011-11-22 11:13:00,4,827.83,17,0,4,3,3,433,Champion
13682.0,2011-06-05 14:06:00,1,59.5,186,1,1,1,1,111,Lost
13684.0,2011-02-27 10:13:00,1,67.23,285,1,1,1,1,111,Lost
13685.0,2011-12-07 11:41:00,7,3119.44,2,0,4,4,4,444,Champion
13686.0,2011-06-10 09:10:00,1,72.0,182,1,1,1,1,111,Lost
13689.0,2011-10-07 13:21:00,1,910.0,62,0,2,1,3,213,Lost
13690.0,2011-10-11 15:03:00,1,172.25,58,0,2,1,1,211,Lost
13692.0,2011-11-15 11:17:00,3,1488.32,24,0,3,3,3,333,Loyal
13694.0,2011-12-06 09:32:00,50,65039.62,3,0,4,4,4,444,Champion
13695.0,2011-11-08 14:26:00,15,2504.13,30,0,3,4,4,344,Loyal
13697.0,2011-11-01 09:14:00,1,151.29999999999998,38,0,3,1,1,311,Potential Loyalist
13699.0,2011-07-07 16:51:00,1,308.58000000000004,154,1,1,1,2,112,Lost
13700.0,2011-11-13 13:00:00,10,2265.12,25,0,3,4,4,344,Loyal
13703.0,2011-01-25 13:10:00,1,99.5,317,1,1,1,1,111,Lost
13704.0,2011-12-04 15:13:00,9,2308.06,4,0,4,4,4,444,Champion
13705.0,2011-12-02 12:32:00,3,711.86,7,0,4,3,3,433,Champion
13706.0,2011-02-10 09:21:00,1,330.79,302,1,1,1,2,112,Lost
13707.0,2011-03-17 18:03:00,2,806.41,266,1,1,2,3,123,Lost
13708.0,2011-03-13 13:46:00,1,296.88,270,1,1,1,1,111,Lost
13709.0,2011-12-06 10:28:00,13,6328.05,3,0,4,4,4,444,Champion
13710.0,2011-11-08 08:16:00,1,180.48,31,0,3,1,1,311,Potential Loyalist
13711.0,2011-05-05 10:31:00,2,252.06,218,1,1,2,1,121,Lost
13712.0,2011-04-07 12:33:00,1,228.84,246,1,1,1,1,111,Lost
13715.0,2011-03-03 19:21:00,5,1079.34,280,1,1,4,3,143,At Risk
13716.0,2011-03-15 13:49:00,1,138.28,268,1,1,1,1,111,Lost
13717.0,2011-11-07 14:13:00,6,1445.01,31,0,3,4,3,343,Loyal
13718.0,2011-04-07 13:24:00,2,306.55,245,1,1,2,1,121,Lost
13719.0,2011-11-24 15:26:00,5,1041.68,14,0,4,4,3,443,Champion
13720.0,2011-08-15 12:46:00,4,799.9,116,1,2,3,3,233,At Risk
13721.0,2011-11-03 14:05:00,1,524.14,35,0,3,1,2,312,Potential Loyalist
13722.0,2011-07-31 12:44:00,3,2375.41,131,1,2,3,4,234,At Risk
13723.0,2011-05-06 17:04:00,1,199.85000000000002,216,1,1,1,1,111,Lost
13725.0,2011-10-21 10:03:00,8,1980.56,49,0,3,4,4,344,Loyal
13726.0,2011-11-01 10:49:00,2,1079.6599999999999,38,0,3,2,3,323,Potential Loyalist
13727.0,2011-11-11 09:46:00,2,333.48,28,0,3,2,2,322,Potential Loyalist
13728.0,2011-11-03 10:49:00,6,1016.14,36,0,3,4,3,343,Loyal
13730.0,2011-07-27 08:35:00,2,752.6,135,1,2,2,3,223,Lost
13731.0,2011-05-04 14:33:00,2,610.59,218,1,1,2,2,122,Lost
13732.0,2011-11-11 15:49:00,1,491.86,27,0,3,1,2,312,Potential Loyalist
13735.0,2011-11-15 11:14:00,4,2885.2400000000002,24,0,3,3,4,334,Loyal
13736.0,2011-12-04 15:19:00,2,731.9,4,0,4,2,3,423,Potential Loyalist
13737.0,2011-05-23 16:32:00,1,339.59999999999997,199,1,1,1,2,112,Lost
13739.0,2011-11-21 13:35:00,1,216.9,17,0,4,1,1,411,Potential Loyalist
13740.0,2011-04-13 10:32:00,1,350.75,240,1,1,1,2,112,Lost
13741.0,2011-09-29 09:19:00,3,668.4300000000001,71,0,2,3,2,232,At Risk
13742.0,2011-11-23 11:07:00,12,3131.02,16,0,4,4,4,444,Champion
13743.0,2011-12-07 10:09:00,7,1341.6,2,0,4,4,3,443,Champion
13744.0,2011-09-05 15:19:00,2,1156.36,94,1,2,2,3,223,Lost
13745.0,2011-06-30 16:43:00,1,300.04,161,1,1,1,1,111,Lost
13747.0,2010-12-01 10:37:00,1,79.6,373,1,1,1,1,111,Lost
13748.0,2011-09-05 09:45:00,5,948.25,95,1,2,4,3,243,At Risk
13750.0,2011-10-17 12:16:00,5,1647.26,53,0,2,4,3,243,At Risk
13751.0,2011-02-24 15:56:00,1,296.25,287,1,1,1,1,111,Lost
13752.0,2011-08-07 14:16:00,6,1186.28,123,1,2,4,3,243,At Risk
13753.0,2011-02-25 12:48:00,1,741.26,287,1,1,1,3,113,Lost
13754.0,2011-07-11 11:51:00,2,282.59999999999997,151,1,1,2,1,121,Lost
13755.0,2011-12-06 12:26:00,9,2161.35,3,0,4,4,4,444,Champion
13756.0,2011-12-07 16:44:00,14,5189.52,1,0,4,4,4,444,Champion
13758.0,2011-11-28 11:11:00,7,3190.55,11,0,4,4,4,444,Champion
13759.0,2011-11-06 14:47:00,2,659.4100000000001,32,0,3,2,2,322,Potential Loyalist
